OrganisationName,OrganisationType,MainParentOrSponsoringDepartment,PayrollStaffAo/AaHeadcount,PayrollStaffAo/AaFull-timeEquivalent,PayrollStaffEoHeadcount,PayrollStaffEoFull-timeEquivalent,PayrollStaffSeo/HeoHeadcount,PayrollStaffSeo/HeoFull-timeEquivalent,PayrollSatffGrade6/7Headcount,PayrollStaffGrade6/7Full-timeEquivalent,PayrollStaffScsHeadcount,PayrollStaffScsFull-timeEquivalent,PayrollStaffOtherUnknownOrUnspecifiedHeadcount,PayrollStaffOtherUnknownOrUnspecifiedFull-timeEquivalent,PayrollStaffTotalEmployessHeadcount,PayrollStaffTotalEmployeesFull-timeEquivalent,Non-payrollStaffAgencyStaff(Clerical/Admin)Headcount,Non-payrollSatffAgencyStaff(Clerical/Admin)Full-timeEquivalent,Non-payrollStaffInterimManagersHeadcount,Non-payrollStaffInterimManagersFull-timeEquivalent,Non-payrollStaffSpecialistContractorsHeadcount,Non-payrollStaffSpecialistContractorsFull-timeEquivalent,Non-payrollStaffConsultants/ConsultancyHeadcount,Non-payrollStaffConsultants/ConsultancyFull-timeEquivalent,Non-payrollStaffTotalEmployeesHeadcount,Non-payrollStaffTotalEmployeesFull-timeEquivalent,GrandTotal(WorkforceNumbers)Headcount,GrandTotal(WorkforceNumbers)Full-timeEquivalent,PayrollStaffCostsSalary,PayrollStaffCostsAllowances,PayrollStaffCostsNon-consolidatedPerformancePayments,PayrollStaffCostsOvertime,PayrollStaffCostsEmployerPensionContributions,PayrollStaffCostsEmployerNationalIsureanceContributions,PayrollStaffCostsTotalPaybillForPayrollStaff,Non-payrollStaffTotalCostOfContingentLabour:Agency(ClericalAndAdmin)StaffInterimManagersAndSpecialistContractors,Non-payrollStaffTotalCostOfConsultants/Consultancy,Non-payrollStaffTotalNon-payroll(Ccl)StaffCosts,GrandTotalPaybill/Staffing(PayrollAndNon-payroll)Costs,Comments
Food Standards Agency,Non-Ministerial Department,Food Standards Agency,12,11.6,470,432.09,585,574,190,186.57,24,23.25,0,0,1281,1228,21,21,0,0,491,491,15,15,527,527,1808,1755,4914353.22,84213.87,46350,108579.74,1165359.72,527628.42,6846484.97,3032058,346896,3378954,10225438.97,Please note that we paid a back-dated pay award (to August 2019) in March 2020 of approx ?1.1m
