"OrganisationName","OrganisationType","MainParentOrSponsoringDepartment","PayrollStaffAo/AaHeadcount","PayrollStaffAo/AaFull-timeEquivalent","PayrollStaffEoHeadcount","PayrollStaffEoFull-timeEquivalent","PayrollStaffSeo/HeoHeadcount","PayrollStaffSeo/HeoFull-timeEquivalent","PayrollSatffGrade6/7Headcount","PayrollStaffGrade6/7Full-timeEquivalent","PayrollStaffScsHeadcount","PayrollStaffScsFull-timeEquivalent","PayrollStaffOtherUnknownOrUnspecifiedHeadcount","PayrollStaffOtherUnknownOrUnspecifiedFull-timeEquivalent","PayrollStaffTotalEmployessHeadcount","PayrollStaffTotalEmployeesFull-timeEquivalent","Non-payrollStaffAgencyStaff(Clerical/Admin)Headcount","Non-payrollSatffAgencyStaff(Clerical/Admin)Full-timeEquivalent","Non-payrollStaffInterimManagersHeadcount","Non-payrollStaffInterimManagersFull-timeEquivalent","Non-payrollStaffSpecialistContractorsHeadcount","Non-payrollStaffSpecialistContractorsFull-timeEquivalent","Non-payrollStaffConsultants/ConsultancyHeadcount","Non-payrollStaffConsultants/ConsultancyFull-timeEquivalent","Non-payrollStaffTotalEmployeesHeadcount","Non-payrollStaffTotalEmployeesFull-timeEquivalent","GrandTotal(WorkforceNumbers)Headcount","GrandTotal(WorkforceNumbers)Full-timeEquivalent","PayrollStaffCostsSalary","PayrollStaffCostsAllowances","PayrollStaffCostsNon-consolidatedPerformancePayments","PayrollStaffCostsOvertime","PayrollStaffCostsEmployerPensionContributions","PayrollStaffCostsEmployerNationalIsureanceContributions","PayrollStaffCostsTotalPaybillForPayrollStaff","Non-payrollStaffTotalCostOfContingentLabour:Agency(ClericalAndAdmin)StaffInterimManagersAndSpecialistContractors","Non-payrollStaffTotalCostOfConsultants/Consultancy","Non-payrollStaffTotalNon-payroll(Ccl)StaffCosts","GrandTotalPaybill/Staffing(PayrollAndNon-payroll)Costs","Comments"
"Food Standards Agency","Non-Ministerial Department","Food Standards Agency","13","12.6","479","438.64","425","415.67","164","160.19","20","20","0","0","1101","1047","18","18","0","0","472","472","9","9","499","499","1600","1546","2980755.26","170877.44","0","86020.56","627186.26","324839.46","4189678.98","2230650","106510","2337160","6526838.98",""
